"Envelope_ID","PopName","Pop_ID","PopCode2.x","Date_collected","stems","Clump_size","Notes","Type","Flower_number2","Fruit2","Total_seeds_counted","max_fruit","solo_fruit_count","seed_counted_in_solo_fruit","var_seeds","stdev_seeds","Seeds_per_fruit","PopCode2.y","Lat","Long","L","M","S"
"660","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",16,14,39,"5",5,39,7.2,2.68328157299975,7.8,NA,NA,NA,NA,NA,NA
"441","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",7,2,14,"2",2,14,8,2.82842712474619,7,NA,NA,NA,NA,NA,NA
"627","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",14,14,45,"5",5,45,2,1.4142135623731,9,NA,NA,NA,NA,NA,NA
"745","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",27,27,45,"5",3,23,14.3333333333333,3.78593889720018,9,NA,NA,NA,NA,NA,NA
"376","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",15,15,23,"5",5,23,6.3,2.50998007960223,4.6,NA,NA,NA,NA,NA,NA
"378","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",4,4,28,"4",4,28,3.33333333333333,1.82574185835055,7,NA,NA,NA,NA,NA,NA
"444","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",8,8,27,"5",5,27,6.8,2.60768096208106,5.4,NA,NA,NA,NA,NA,NA
"630","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",14,14,33,"5",5,33,3.8,1.94935886896179,6.6,NA,NA,NA,NA,NA,NA
"567","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",19,19,25,"4",4,25,10.9166666666667,3.30403793359983,6.25,NA,NA,NA,NA,NA,NA
"329","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",12,3,14,"3",3,14,4.33333333333333,2.08166599946613,4.66666666666667,NA,NA,NA,NA,NA,NA
"474","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",14,12,50,"5",1,6,NA,NA,10,NA,NA,NA,NA,NA,NA
"496","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",16,16,43,"5",5,43,4.3,2.07364413533277,8.6,NA,NA,NA,NA,NA,NA
"55","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",10,10,42,"5",5,42,15.3,3.91152144312159,8.4,NA,NA,NA,NA,NA,NA
"278","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",12,10,20,"5",5,20,1.5,1.22474487139159,4,NA,NA,NA,NA,NA,NA
"599","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",1,1,11,"1",1,11,NA,NA,11,NA,NA,NA,NA,NA,NA
"709","Lafarce","M14","ON.M14",2015-10-17,"1","8",NA,"M",8,8,46,"4",4,46,5.66666666666667,2.38047614284762,11.5,NA,NA,NA,NA,NA,NA
"693","Lafarce","M14","ON.M14",2015-10-17,"1","3",NA,"M",40,7,30,"6",6,30,2.4,1.54919333848297,5,NA,NA,NA,NA,NA,NA
"447","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",9,6,19,"4",0,0,NA,NA,4.75,NA,NA,NA,NA,NA,NA
"271","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",26,26,58,"6",6,58,11.0666666666667,3.32665998663324,9.66666666666667,NA,NA,NA,NA,NA,NA
"297","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",23,23,33,"5",5,33,7.3,2.70185121722126,6.6,NA,NA,NA,NA,NA,NA
"381","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",3,3,12,"3",3,12,7,2.64575131106459,4,NA,NA,NA,NA,NA,NA
"352","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",15,15,44,"5",2,17,4.5,2.12132034355964,8.8,NA,NA,NA,NA,NA,NA
"748","Lafarce","M14","ON.M14",2015-10-17,"1",NA,"might have few seeds, 2 fruithave 1-3 seeds","M",11,11,40,"6",6,40,3.86666666666667,1.96638416050035,6.66666666666667,NA,NA,NA,NA,NA,NA
"397","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",5,5,33,"4",4,33,16.25,4.03112887414927,8.25,NA,NA,NA,NA,NA,NA
"585","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",8,7,29,"4",4,29,3.58333333333333,1.89296944860009,7.25,NA,NA,NA,NA,NA,NA
"577","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",117,112,109,"5",5,109,41.7,6.45755371638518,21.8,"ON.M1","44.98755","-78.66669","387","0","0"
"534","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",35,30,86,"6",6,86,0.666666666666667,0.816496580927726,14.3333333333333,"ON.M1","44.98755","-78.66669","387","0","0"
"412","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",5,5,55,"4",4,55,2.91666666666667,1.70782512765993,13.75,"ON.M1","44.98755","-78.66669","387","0","0"
"52","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",95,95,71,"6",6,71,12.9666666666667,3.60092580688171,11.8333333333333,"ON.M1","44.98755","-78.66669","387","0","0"
"576","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",25,15,57,"5",5,57,2.3,1.51657508881031,11.4,"ON.M1","44.98755","-78.66669","387","0","0"
"531","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",15,13,32,"5",5,32,9.3,3.04959013639538,6.4,"ON.M1","44.98755","-78.66669","387","0","0"
"184","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",30,30,67,"7",7,67,4.95238095238095,2.22539456105675,9.57142857142857,"ON.M1","44.98755","-78.66669","387","0","0"
"406","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",9,0,0,"0",1,0,NA,NA,0,"ON.M1","44.98755","-78.66669","387","0","0"
"594","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",45,45,74,"6",6,74,13.8666666666667,3.72379734500505,12.3333333333333,"ON.M1","44.98755","-78.66669","387","0","0"
"725","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",13,10,48,"5",5,48,19.8,4.4497190922574,9.6,"ON.M1","44.98755","-78.66669","387","0","0"
"409","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",80,80,64,"5",5,64,12.7,3.56370593624109,12.8,"ON.M1","44.98755","-78.66669","387","0","0"
"504","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",75,75,145,"6",2,51,12.5,3.53553390593274,24.1666666666667,"ON.M1","44.98755","-78.66669","387","0","0"
"61","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",60,60,129,"8",0,0,NA,NA,16.125,"ON.M1","44.98755","-78.66669","387","0","0"
"705","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",70,70,74,"7",7,74,15.6190476190476,3.95209408023742,10.5714285714286,"ON.M1","44.98755","-78.66669","387","0","0"
"424","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",14,14,72,"6",6,72,8,2.82842712474619,12,"ON.M1","44.98755","-78.66669","387","0","0"
"403","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",60,60,84,"5",5,84,22.2,4.7116875957559,16.8,"ON.M1","44.98755","-78.66669","387","0","0"
"46","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",55,55,84,"5",5,84,29.7,5.44977063737548,16.8,"ON.M1","44.98755","-78.66669","387","0","0"
"701","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",70,68,144,"8",8,144,31.7142857142857,5.63154381269344,18,"ON.M1","44.98755","-78.66669","387","0","0"
"443","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",60,48,171,"6",3,81,37,6.08276253029822,28.5,"ON.M1","44.98755","-78.66669","387","0","0"
"728","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",45,45,93,"5",5,93,4.3,2.07364413533277,18.6,"ON.M1","44.98755","-78.66669","387","0","0"
"245","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",25,25,114,"6",6,114,204.8,14.3108350559987,19,"ON.M1","44.98755","-78.66669","387","0","0"
"363","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",95,90,77,"5",5,77,2.8,1.67332005306815,15.4,"ON.M1","44.98755","-78.66669","387","0","0"
"335","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",12,12,64,"5",5,64,33.7,5.80517010948,12.8,"ON.M1","44.98755","-78.66669","387","0","0"
"712","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",28,28,94,"5",0,0,NA,NA,18.8,"ON.M1","44.98755","-78.66669","387","0","0"
"591","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",14,14,80,"5",5,80,16.5,4.06201920231798,16,"ON.M1","44.98755","-78.66669","387","0","0"
"400","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",30,30,83,"5",3,52,6.33333333333333,2.51661147842358,16.6,"ON.M1","44.98755","-78.66669","387","0","0"
"190","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",68,68,149,"5",5,149,51.7,7.19027120489902,29.8,"ON.M1","44.98755","-78.66669","387","0","0"
"574","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",25,25,100,"5",2,39,60.5,7.77817459305202,20,"ON.M1","44.98755","-78.66669","387","0","0"
"694","Horseshoe Lake","M1","ON.M1",2015-10-18,"2",NA,"Only 1 stem flowering","M",50,45,57,"5",5,57,10.3,3.20936130717624,11.4,"ON.M1","44.98755","-78.66669","387","0","0"
"24","Horseshoe Lake","M1","ON.M1",2015-10-18,"1",NA,NA,"M",98,93,33,"4",0,0,NA,NA,8.25,"ON.M1","44.98755","-78.66669","387","0","0"
"501","Horseshoe Lake","M1","ON.M1",2015-10-18,"2",NA,"Only 1 stem flowering","M",85,85,85,"5",2,35,40.5,6.36396103067893,17,"ON.M1","44.98755","-78.66669","387","0","0"
"582","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",80,80,32,"5",5,32,1.3,1.14017542509914,6.4,NA,NA,NA,NA,NA,NA
"597","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",80,80,42,"5",5,42,8.3,2.88097205817759,8.4,NA,NA,NA,NA,NA,NA
"698","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",20,20,39,"5",5,39,5.2,2.28035085019828,7.8,NA,NA,NA,NA,NA,NA
"708","Lac LaPeche","M10","ON.M10",2015-10-12,"2",NA,NA,"M",130,130,44,"6",6,44,10.2666666666667,3.20416395751944,7.33333333333333,NA,NA,NA,NA,NA,NA
"394","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",20,20,40,"6",6,40,4.66666666666667,2.16024689946929,6.66666666666667,NA,NA,NA,NA,NA,NA
"537","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",57,57,36,"5",5,36,7.2,2.68328157299975,7.2,NA,NA,NA,NA,NA,NA
"43","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",25,25,41,"7",7,41,12.4761904761905,3.53216512583861,5.85714285714286,NA,NA,NA,NA,NA,NA
"382","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",215,215,39,"5",5,39,7.2,2.68328157299975,7.8,NA,NA,NA,NA,NA,NA
"172","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",26,25,24,"5",5,24,0.2,0.447213595499958,4.8,NA,NA,NA,NA,NA,NA
"235","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",5,5,26,"4",4,26,6.33333333333333,2.51661147842358,6.5,NA,NA,NA,NA,NA,NA
"677","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",20,20,42,"5",5,42,5.3,2.30217288664427,8.4,NA,NA,NA,NA,NA,NA
"325","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",540,540,237,"25",0,0,NA,NA,9.48,NA,NA,NA,NA,NA,NA
"472","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",150,150,39,"5",5,39,5.2,2.28035085019828,7.8,NA,NA,NA,NA,NA,NA
"499","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",110,109,52,"6",6,52,3.86666666666667,1.96638416050035,8.66666666666667,NA,NA,NA,NA,NA,NA
"263","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",65,65,43,"7",7,43,6.80952380952381,2.60950643025148,6.14285714285714,NA,NA,NA,NA,NA,NA
"439","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",6,5,24,"6",3,3,1,1,4,NA,NA,NA,NA,NA,NA
"86","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",65,65,65,"7",2,19,4.5,2.12132034355964,9.28571428571429,NA,NA,NA,NA,NA,NA
"583","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",25,24,83,"9",3,17,1.33333333333333,1.15470053837925,9.22222222222222,NA,NA,NA,NA,NA,NA
"136","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",175,175,45,"5",5,45,2.5,1.58113883008419,9,NA,NA,NA,NA,NA,NA
"296","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,"no flowers on secondary branches","M",46,46,58,"5",5,58,11.3,3.36154726279432,11.6,NA,NA,NA,NA,NA,NA
"379","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",55,50,28,"5",5,28,9.3,3.04959013639538,5.6,NA,NA,NA,NA,NA,NA
"666","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",180,180,56,"5",5,56,9.7,3.11448230047949,11.2,NA,NA,NA,NA,NA,NA
"175","Lac LaPeche","M10","ON.M10",2015-10-12,"1",NA,NA,"M",145,145,534,"6",6,534,41336.4,203.31355095025,89,NA,NA,NA,NA,NA,NA
"47","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",25,25,20,"5",5,20,39.5,6.28490254498827,4,"ON.M15","45.90065","-82.25621","0","168","0"
"300","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",150,150,44,"5",5,44,27.7,5.26307894677631,8.8,"ON.M15","45.90065","-82.25621","0","168","0"
"157","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",35,35,82,"5",5,82,8.3,2.88097205817759,16.4,"ON.M15","45.90065","-82.25621","0","168","0"
"145","Kagawong","M15","ON.M15",2015-10-10,"1",NA,"2 branches have flowers","M",14,14,24,"5",5,24,11.7,3.42052627529741,4.8,"ON.M15","45.90065","-82.25621","0","168","0"
"311","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",40,40,59,"5",5,59,21.7,4.65832587954085,11.8,"ON.M15","45.90065","-82.25621","0","168","0"
"687","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",110,110,62,"5",5,62,20.8,4.56070170039655,12.4,"ON.M15","45.90065","-82.25621","0","168","0"
"749","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",45,45,76,"5",5,76,15.2,3.89871773792359,15.2,"ON.M15","45.90065","-82.25621","0","168","0"
"741","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",14,10,22,"5",5,22,8.8,2.96647939483827,4.4,"ON.M15","45.90065","-82.25621","0","168","0"
"139","Kagawong","M15","ON.M15",2015-10-10,"1",NA,"2 branches with fruit","M",12,8,48,"5",5,48,22.3,4.72228758124704,9.6,"ON.M15","45.90065","-82.25621","0","168","0"
"224","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",25,25,40,"5",5,40,15.5,3.93700393700591,8,"ON.M15","45.90065","-82.25621","0","168","0"
"74","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",100,100,45,"5",5,45,36,6,9,"ON.M15","45.90065","-82.25621","0","168","0"
"44","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",55,55,73,"5",5,73,53.3,7.30068489937759,14.6,"ON.M15","45.90065","-82.25621","0","168","0"
"170","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",115,115,63,"5",5,63,2.3,1.51657508881031,12.6,"ON.M15","45.90065","-82.25621","0","168","0"
"142","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",100,100,78,"5",5,78,21.3,4.61519230368573,15.6,"ON.M15","45.90065","-82.25621","0","168","0"
"659","Kagawong","M15","ON.M15",2015-10-10,"1",NA,"very few seeds","M",100,100,54,"5",5,54,13.7,3.70135110466435,10.8,"ON.M15","45.90065","-82.25621","0","168","0"
"649","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",9,9,28,"5",5,28,1.3,1.14017542509914,5.6,"ON.M15","45.90065","-82.25621","0","168","0"
"477","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",30,29,29,"5",5,29,11.7,3.42052627529741,5.8,"ON.M15","45.90065","-82.25621","0","168","0"
"556","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",120,100,28,"5",5,28,12.8,3.57770876399966,5.6,"ON.M15","45.90065","-82.25621","0","168","0"
"738","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",23,19,47,"5",5,47,17.3,4.15932686861708,9.4,"ON.M15","45.90065","-82.25621","0","168","0"
"445","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",55,20,15,"5",5,15,4.5,2.12132034355964,3,"ON.M15","45.90065","-82.25621","0","168","0"
"529","Kagawong","M15","ON.M15",2015-10-10,"1",NA,"but only 1 branch has flowers","M",25,25,35,"5",5,35,9.5,3.08220700148449,7,"ON.M15","45.90065","-82.25621","0","168","0"
"656","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",70,70,21,"5",5,21,12.7,3.56370593624109,4.2,"ON.M15","45.90065","-82.25621","0","168","0"
"662","Kagawong","M15","ON.M15",2015-10-10,"1",NA,"1branch has flowers","M",30,30,30,"5",5,30,11,3.3166247903554,6,"ON.M15","45.90065","-82.25621","0","168","0"
"161","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",200,200,20,"5",5,20,7,2.64575131106459,4,"ON.M15","45.90065","-82.25621","0","168","0"
"502","Kagawong","M15","ON.M15",2015-10-10,"1",NA,"3 branches have flowers","M",80,60,57,"6",0,0,NA,NA,9.5,"ON.M15","45.90065","-82.25621","0","168","0"
"475","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",50,50,43,"5",5,43,9.3,3.04959013639538,8.6,"ON.M15","45.90065","-82.25621","0","168","0"
"301","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",100,100,14,"5",5,14,4.7,2.16794833886788,2.8,"ON.M15","45.90065","-82.25621","0","168","0"
"743","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",30,24,34,"5",5,34,3.2,1.78885438199983,6.8,"ON.M15","45.90065","-82.25621","0","168","0"
"164","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",80,80,67,"5",5,67,41.3,6.42650760522385,13.4,"ON.M15","45.90065","-82.25621","0","168","0"
"2","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",50,50,52,"5",1,14,NA,NA,10.4,"ON.M16","45.9982","-77.42983","0","0","51"
"128","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",30,30,69,"8",0,0,NA,NA,8.625,"ON.M16","45.9982","-77.42983","0","0","51"
"158","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",20,20,28,"5",5,28,3.3,1.81659021245849,5.6,"ON.M16","45.9982","-77.42983","0","0","51"
"473","Corry Lake","M16","ON.M16",2015-10-11,"1","20",NA,"M",500,500,50,"14",0,0,NA,NA,3.57142857142857,"ON.M16","45.9982","-77.42983","0","0","51"
"588","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,"Only 1 branch had flowers","M",15,15,21,"5",5,21,3.2,1.78885438199983,4.2,"ON.M16","45.9982","-77.42983","0","0","51"
"37","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",20,20,51,"5",1,14,NA,NA,10.2,"ON.M16","45.9982","-77.42983","0","0","51"
"94","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",70,70,108,"10",0,0,NA,NA,10.8,"ON.M16","45.9982","-77.42983","0","0","51"
"299","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,"Only 1 branch had flowers","M",65,58,15,"5",5,15,16,4,3,"ON.M16","45.9982","-77.42983","0","0","51"
"75","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",13,12,42,"7",1,0,NA,NA,6,"ON.M16","45.9982","-77.42983","0","0","51"
"664","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",100,95,41,"5",5,41,3.7,1.92353840616713,8.2,"ON.M16","45.9982","-77.42983","0","0","51"
"105","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",30,30,62,"8",0,0,NA,NA,7.75,"ON.M16","45.9982","-77.42983","0","0","51"
"541","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",8,8,21,"5",5,21,12.7,3.56370593624109,4.2,"ON.M16","45.9982","-77.42983","0","0","51"
"328","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,"3 branches have flowers","M",30,30,98,"9",0,0,NA,NA,10.8888888888889,"ON.M16","45.9982","-77.42983","0","0","51"
"602","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,"Only 1 branch had flowers","M",20,20,106,"9",2,5,0.5,0.707106781186548,11.7777777777778,"ON.M16","45.9982","-77.42983","0","0","51"
"212","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,"Only 1 branch had flowers","M",10,10,18,"6",0,0,NA,NA,3,"ON.M16","45.9982","-77.42983","0","0","51"
"171","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,"Only 1 branch had flowers","M",8,5,4,"4",0,0,NA,NA,1,"ON.M16","45.9982","-77.42983","0","0","51"
"200","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",55,55,103,"13",0,0,NA,NA,7.92307692307692,"ON.M16","45.9982","-77.42983","0","0","51"
"93","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",15,14,18,"5",3,3,0,0,3.6,"ON.M16","45.9982","-77.42983","0","0","51"
"645","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",30,30,21,"5",2,3,0.5,0.707106781186548,4.2,"ON.M16","45.9982","-77.42983","0","0","51"
"165","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",5,3,14,"2",2,14,8,2.82842712474619,7,"ON.M16","45.9982","-77.42983","0","0","51"
"361","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",24,21,24,"7",2,5,0.5,0.707106781186548,3.42857142857143,"ON.M16","45.9982","-77.42983","0","0","51"
"60","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",85,85,6,"5",5,6,1.7,1.30384048104053,1.2,"ON.M16","45.9982","-77.42983","0","0","51"
"318","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",20,18,45,"7",0,0,NA,NA,6.42857142857143,"ON.M16","45.9982","-77.42983","0","0","51"
"492","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",100,90,38,"9",11,38,9.87272727272727,3.14208963473789,4.22222222222222,"ON.M16","45.9982","-77.42983","0","0","51"
"135","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",15,15,16,"5",5,16,15.7,3.96232255123179,3.2,"ON.M16","45.9982","-77.42983","0","0","51"
"522","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",240,240,7,"5",0,0,NA,NA,1.4,"ON.M16","45.9982","-77.42983","0","0","51"
"182","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",55,55,21,"5",0,0,NA,NA,4.2,"ON.M16","45.9982","-77.42983","0","0","51"
"103","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",35,34,44,"5",1,20,NA,NA,8.8,"ON.M16","45.9982","-77.42983","0","0","51"
"417","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",11,11,48,"5",0,0,NA,NA,9.6,"ON.M16","45.9982","-77.42983","0","0","51"
"503","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,"Only 2 of the secondary branches have flowers","M",30,29,30,"5",5,30,24.5,4.94974746830583,6,"ON.M16","45.9982","-77.42983","0","0","51"
"388","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,"Only 1 branch had flowers","P",5,3,1,"3",3,1,0.333333333333333,0.577350269189626,0.333333333333333,"ON.D10","46.29137","-78.87418","0","2","161"
"436","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",15,0,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"80","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",35,0,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"418","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",20,0,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"71","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,"looks like weevil damage","P",12,0,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"415","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",10,0,0,"3",3,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"83","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",38,10,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"38","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",50,25,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"526","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",10,0,0,"0",1,0,NA,NA,0,"ON.D10","46.29137","-78.87418","0","2","161"
"169","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",7,0,0,"4",0,0,NA,NA,0,"ON.D10","46.29137","-78.87418","0","2","161"
"746","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",20,0,0,"0",1,0,NA,NA,0,"ON.D10","46.29137","-78.87418","0","2","161"
"260","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",6,0,0,"2",2,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"735","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,"2 branches have flowers; CHANGED FRUIT COUNT TO 0, NO ABORTED SEEDS NO SEEDS =NOT FRUIT","P",35,0,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"155","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",8,1,1,"4",1,1,NA,NA,0.25,"ON.D10","46.29137","-78.87418","0","2","161"
