"Page","Photo_num","Date","Person_ID","Photo","Envelope_ID","Fruit_ID","Seed_number","NonViable_seeds","Notes","Notes2","Date2"
20,NA,"01-03-2016","Rebecca","N",192,"4","6","Y","6 SEEDS",NA,2016-03-01
20,NA,"01-03-2016","Rebecca","N",192,"5","2","Y","2 SEEDS",NA,2016-03-01
20,NA,"01-03-2016","Rebecca","N",168,"1","3","Y","3 SEEDS",NA,2016-03-01
20,NA,"01-03-2016","Rebecca","N",217,"6","17","Y","17 SEEDS",NA,2016-03-01
20,NA,"01-03-2016","Rebecca","N",578,"2","7","Y","7 SEEDS ",NA,2016-03-01
20,NA,"01-03-2016","Rebecca","N",578,"3","9","Y","9 SEEDS",NA,2016-03-01
20,NA,"01-03-2016","Rebecca","N",578,"4","11","Y","11 SEEDS",NA,2016-03-01
20,NA,"02-03-2016","Rebecca","N",339,"1","8","Y","8 SEEDS",NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",339,"2","1","Y","1 SEED",NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",339,"3","0","Y",NA,NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",339,"4","3","Y","3 SEEDS",NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",228,"1","8","Y","8 SEEDS",NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",107,"5","1","Y","1 SEED",NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",107,"6","6","Y","6 SEEDS",NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",107,"7","13","Y","13 SEEDS",NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",201,"1","3","Y","3 SEEDS",NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",201,"2","2","Y","2 SEEDS",NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",201,"3","0","Y",NA,NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",201,"4","0","Y",NA,NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",201,"5","1","Y","1 SEED",NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",201,"7","1","Y","1 SEED",NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",201,"8","1","Y","1 SEED",NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",201,"9","8","Y","8 SEEDS",NA,2016-03-02
20,NA,"02-03-2016","Rebecca","N",201,"10","1","Y",NA,NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",162,"1","1","Y","1 SEED",NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",162,"2","0","Y","NO SEEDS",NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",162,"3","0","Y","NO SEEDS",NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",351,"1","2","Y","2 SEEDS",NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",351,"2","1","Y","1 SEED",NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",411,"1","0","Y","NO SEEDS",NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",411,"2","0","Y","NO SEEDS",NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",668,"6","4","Y","4 SEEDS, VERY DIFFICULT TO DECIPHER BETWEEN ABORTED AND MATURE",NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",223,"4","3","Y","3 SEEDS",NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",223,"5","4","Y","4 SEEDS",NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",240,"1-5","16","Y","16 SEEDS, LG FRUITS WITH FEW SEEDS",NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",229,"1","5","Y","5 SEEDS",NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",229,"2","1","Y","1 SEED",NA,2016-03-02
21,NA,"02-03-2016","Rebecca","N",229,"3","0","Y","NO SEEDS",NA,2016-03-02
21,NA,"03-03-2016","Weihang/MPB","N",518,"1-5","153","Y","MID STAGE ABORTED","Wei. Took photo on march 3 MPB hand counted june 8 2016",2016-03-03
21,NA,"03-03-2016","Weihang","N",334,"1-3","0","Y","Weihang had a HARD TO DISTINGUISH THE ABORTED, MPB checked and assigned these seeds as late aborted","MPB COUNTED JUNE 1",2016-03-03
21,NA,"June 1 2016","Maggie","N",334,"4-5","0","Y","late aborted SEEDS",NA,NA
21,NA,"08-03-2016","Rebecca","N",213,"1","2","Y","2 SEEDS",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",213,"2","1","Y","1 SEED",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",213,"3","2","Y","2 SEEDS",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",517,"2","6","Y","6 SEEDS",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",517,"3","12","Y","12 SEEDS",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",517,"5","8","Y","8 SEEDS",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",517,"4","13","Y","13 SEEDS ONE IS VERY LG COMPARED TO THE OTHERS",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",683,"4","7","Y","7 SEEDS ",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",497,"1","0","Y","NO SEEDS",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",497,"2","0","Y","NO SEEDS",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",497,"3","0","Y","NO SEEDS",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",497,"4","0","Y","NO SEEDS",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",497,"5","0","Y","NO SEEDS",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",497,"6","0","Y","NO SEEDS",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",497,"7","0","Y","NO SEEDS",NA,2016-03-08
21,NA,"08-03-2016","Rebecca","N",497,"8","0","Y","NO SEEDS",NA,2016-03-08
22,NA,"08-03-2016","Rebecca","N",497,"9","0","Y","NO SEEDS",NA,2016-03-08
22,NA,"08-03-2016","Rebecca","N",497,"10","0","Y","NO SEEDS",NA,2016-03-08
22,NA,"08-03-2016","Rebecca","N",497,"11","0","Y","NO SEEDS",NA,2016-03-08
22,NA,"08-03-2016","Rebecca","N",497,"12","0","Y","NO SEEDS",NA,2016-03-08
22,NA,"08-03-2016","Rebecca","N",420,"4","5","Y","5 SEEDS",NA,2016-03-08
22,NA,"08-03-2016","Rebecca","N",420,"5","5","Y","5 SEEDS",NA,2016-03-08
22,NA,"08-03-2016","Rebecca","N",159,"1","4","Y","4 SEEDS",NA,2016-03-08
22,NA,"08-03-2016","Rebecca","N",159,"2-3","17","Y","17 SEEDS",NA,2016-03-08
22,NA,"09-03-2016","Rebecca","N",5,"1","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",5,"2","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",5,"3","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",5,"4","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",5,"5","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",5,"6","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",5,"7","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",5,"8","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",552,"1","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",552,"2","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",552,"3","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",552,"4","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",552,"5","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",552,"6","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",552,"7","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",404,"1","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",404,"2","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",404,"3","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",404,"4","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",404,"5","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",404,"6","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",99,"1","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",99,"2","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",99,"3","0","Y","NO SEEDS",NA,2016-03-09
22,NA,"09-03-2016","Rebecca","N",99,"4","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",99,"5","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",99,"6","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",99,"7","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",99,"8","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",99,"9","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",579,"1","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",579,"2","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",579,"3","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",579,"4","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",579,"5","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",579,"6","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",579,"7","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",219,"1","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",219,"2","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",219,"3","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",219,"4","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",298,"1","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",298,"2","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",298,"3","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",298,"4","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",298,"5","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",298,"6","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",593,"7","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",324,"1","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",324,"2","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",324,"3","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",324,"4","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",324,"5","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",324,"6","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",114,"1","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",114,"2","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",276,"1","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",276,"2","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",276,"3","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",276,"4","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",111,"1","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",111,"2","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",111,"3","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",111,"4","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",111,"5","0","Y","NO SEEDS",NA,2016-03-09
23,NA,"09-03-2016","Rebecca","N",111,"6","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",45,"1","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",45,"2","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",45,"3","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",45,"4","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",45,"5","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",45,"6","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",530,"1","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",530,"2","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",530,"3","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",530,"4","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",530,"5","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",312,"1","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",312,"2","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",312,"3","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",312,"4","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",58,"1","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",58,"2","8","Y","8 SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",563,"1","2","Y","2 SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",563,"2","1","Y","1 SEED",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",563,"3","0","Y","NO SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",528,"1","6","Y","6 SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",528,"2","13","Y","13 SEEDS",NA,2016-03-09
24,NA,"09-03-2016","Rebecca","N",413,"1","2","Y","2 SEEDS",NA,2016-03-09
24,NA,"15-03-2016","Rebecca","N",272,"4","4","Y","4 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",73,"5","4","Y","4 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",73,"6","2","Y","2 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",575,"1","1","Y","1 SEED",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",575,"2","4","Y","4 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",575,"3","0","Y","NO SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",575,"4","13","Y","13 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",575,"5","2","Y","2 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",575,"6","2","Y","2 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",485,"5","8","Y","8 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",485,"6","5","Y","5 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",288,"1","4","Y","4 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",288,"2","3","Y","3 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",288,"3","3","Y","3 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",288,"4","1","Y","1 SEED",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",288,"5","3","Y","3 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",288,"6","2","Y","2 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",288,"7","5","Y","5 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",277,"1","0","Y","NO SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",277,"2","8","Y","8 SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",277,"3","0","Y","NO SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",11,"1","0","Y","NO SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",11,"2","0","Y","NO SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",11,"3","0","Y","NO SEEDS",NA,2016-03-15
24,NA,"15-03-2016","Rebecca","N",11,"4","0","Y","NO SEEDS",NA,2016-03-15
25,NA,"15-03-2016","Rebecca","N",342,"9","0","Y","NO SEEDS",NA,2016-03-15
25,NA,"15-03-2016","Rebecca","N",342,"10","3","Y","3 SEEDS",NA,2016-03-15
25,NA,"15-03-2016","Rebecca","N",342,"11","0","Y","NO SEEDS",NA,2016-03-15
25,NA,"16-03-2016","Rebecca","N",77,"3","8","Y","8 SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",29,"5","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",117,"1","8","Y","8 SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",117,"2","1","Y","1 SEED",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",117,"3","4","Y","4 SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",117,"4","4","Y","4 SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",117,"5","3","Y","3 SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",117,"6","6","Y","6 SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",100,"1","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",100,"2","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",100,"3","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",100,"4","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",100,"5","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",42,"1","1","Y","1 SEED, THIS PACKAGE HAS VERY SMALL FRUITS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",42,"2","1","Y","1 SEED",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",42,"3","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",42,"4","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",42,"5","1","Y","1 SEED",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",42,"6","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",42,"7","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",42,"8","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",42,"9","3","Y","3 SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",42,"10","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",42,"11","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",42,"12","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",512,"4","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",512,"5","2","Y","2 SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",141,"1","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",141,"2","1","Y","1 SEED",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",657,"1","3","Y","3 SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",657,"2","1","Y","1 SEED",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",657,"3","1","Y","1 SEED",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",657,"4","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",657,"5","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",482,"1","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",482,"2","5","Y","5 SEEDS, VERY SMALL",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",482,"3","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",482,"4","6","Y","6 SEEDS, 1LH 5 SML",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",482,"5","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",482,"6","22","Y","22 SEEDS, VERY SMALL",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",482,"7","0","Y","NO SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",482,"8","3","Y","3 SEEDS, 1 LG, 2 SML",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",138,"3","5","Y","5 SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",138,"4","2","Y","2 SEEDS",NA,2016-03-16
25,NA,"16-03-2016","Rebecca","N",138,"5","0","Y","BLEW OFF VIA SNEEZING",NA,2016-03-16
26,NA,"22-03-2016","Rebecca","N",638,"1","0","Y","NO SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",638,"2","0","Y","NO SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",209,"1","12","Y","12 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",209,"2","4","Y","4 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",209,"3","5","Y","5 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",209,"4","4","Y","4 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",209,"5","3","Y","3 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",209,"6","5","Y","5 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",587,"1","0","Y","NO SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",587,"2","0","Y","NO SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",587,"3","0","Y","NO SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",587,"4","0","Y","NO SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",587,"5","0","Y","NO SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",65,"1","5","Y","5 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",65,"2","4","Y","4 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",65,"3","6","Y","6 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",65,"4","7","Y","7 SEEDS ",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",65,"5","2","Y","2 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",186,"5","13","Y","13 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",186,"6","19","Y","19 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",17,"5","0","Y","NO SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",177,"1","0","Y","NO SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",177,"2","0","Y","NO SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",84,"1","0","Y","NO SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",84,"2","0","Y","NO SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",84,"3","7","Y","7 SEEDS ",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",84,"4","2","Y","2 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",84,"5","3","Y","3 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",84,"6","6","Y","6 SEEDS",NA,2016-03-22
26,NA,"22-03-2016","Rebecca","N",84,"7","0","Y","NO SEEDS",NA,2016-03-22
26,NA,"23-03-2016","Rebecca","N",85,"5","0","Y","NO SEEDS",NA,2016-03-23
26,NA,"23-03-2016","Rebecca","N",85,"6","11","Y","11 SEEDS",NA,2016-03-23
26,NA,"23-03-2016","Rebecca","N",674,"1","0","Y","NO SEEDS",NA,2016-03-23
26,NA,"23-03-2016","Rebecca","N",674,"2","0","Y","NO SEEDS",NA,2016-03-23
26,NA,"23-03-2016","Rebecca","N",674,"3","3","Y","3 SEEDS",NA,2016-03-23
26,NA,"23-03-2016","Rebecca","N",674,"4","0","Y","NO SEEDS",NA,2016-03-23
26,NA,"23-03-2016","Rebecca","N",674,"5","0","Y","NO SEEDS",NA,2016-03-23
27,NA,"23-03-2016","Rebecca","N",237,"1","2","Y",NA,NA,2016-03-23
27,NA,"23-03-2016","Rebecca","N",237,"2","3","Y",NA,NA,2016-03-23
27,NA,"23-03-2016","Rebecca","N",237,"3","1","Y",NA,NA,2016-03-23
27,NA,"23-03-2016","Rebecca","N",237,"4","0","Y","NO SEEDS",NA,2016-03-23
27,NA,"23-03-2016","Rebecca","N",237,"5","0","Y","NO SEEDS",NA,2016-03-23
27,NA,"29-03-2016","Rebecca","N",555,"1","4","Y","4 SEEDS",NA,2016-03-29
27,NA,"29-03-2016","Rebecca","N",555,"2","0","Y","NO SEEDS",NA,2016-03-29
27,NA,"29-03-2016","Rebecca","N",555,"3","2","Y","2 SEEDS",NA,2016-03-29
27,NA,"29-03-2016","Rebecca","N",555,"4","0","Y","NO SEEDS",NA,2016-03-29
27,NA,"29-03-2016","Rebecca","N",555,"5","0","Y","NO SEEDS",NA,2016-03-29
27,NA,"29-03-2016","Rebecca","N",555,"6","0","Y","NO SEEDS",NA,2016-03-29
27,NA,"29-03-2016","Rebecca","N",555,"7","1","Y","1 SEED",NA,2016-03-29
27,NA,"29-03-2016","Rebecca","N",555,"8","11","Y","11 SEEDS",NA,2016-03-29
27,NA,"29-03-2016","Rebecca","N",555,"9","5","Y","5 SEEDS",NA,2016-03-29
27,NA,"29-03-2016","Rebecca","N",555,"10","7","Y","7 SEEDS ",NA,2016-03-29
27,NA,"29-03-2016","Rebecca","N",203,"1","0","Y","NO SEEDS, IN THIS PACK",NA,2016-03-29
