Page,Photo_num,Date,Person_ID,Photo,Envelope_ID,Fruit_ID,Seed_number,Fertilized_not_viable,NonViable_seeds,Notes,Notes2,Notes3
48,,01-06-2016,Maggie,N,651,1,27,N,N,IMMATURE FRUIT,,
48,,01-06-2016,Maggie,N,651,2,0,Y,Y,LATE ABORTED SEEDS,,
48,,01-06-2016,Maggie,N,651,3,0,Y,Y,LATE ABORTED SEEDS,,
48,,01-06-2016,Maggie,N,651,4,0,Y,Y,LATE ABORTED SEEDS,,
48,,01-06-2016,Maggie,N,651,5,0,Y,Y,LATE ABORTED SEEDS,,
48,,01-06-2016,Maggie,N,651,6,0,Y,Y,LATE ABORTED SEEDS,,
48,,01-06-2016,Maggie,N,214,1,1,Y,Y,MID STAGE ABORTED,,
48,,01-06-2016,Maggie,N,214,2,0,Y,Y,MID STAGE ABORTED,,
48,,01-06-2016,Maggie,N,707,1,27,N,N,SLIGHTLY IMMATURE BUT FULL SEED SO COUNTED AS SEED ,,
48,,01-06-2016,Maggie,N,707,2,0,Y,Y,MID STAGE ABORTED,,
48,,01-06-2016,Maggie,N,707,3,23,Y,Y,FEW MID IMMATURE SEED,,
48,,01-06-2016,Maggie,N,707,4,0,Y,Y,LATE ABORTED SEEDS,,
48,,01-06-2016,Maggie,N,707,5,0,Y,Y,LATE ABORTED SEEDS,,
48,,01-06-2016,Maggie,N,707,6,0,Y,Y,MID STAGE ABORTED,,
48,,01-06-2016,Maggie,N,707,7,0,Y,Y,MID STAGE ABORTED,,
48,,01-06-2016,Maggie,N,707,8-9,0,Y,Y,LATE ABORTED SEEDS,,
48,,01-06-2016,Maggie,N,707,10-18,0,Y,Y,MID STAGE ABORTED,,
48,,01-06-2016,Maggie,N,707,19,20,N,N,SMALL IMMATURE SEED,,
48,,01-06-2016,Maggie,N,707,20,20,N,N,SMALL IMMATURE SEED,,
48,,01-06-2016,Maggie,N,1,1-5,29,Y,Y,MID STAGE ABORTED,,
48,,01-06-2016,Maggie,N,1,6,5,N,N,,,
48,,01-06-2016,Maggie,N,1,7,4,Y,Y,EARLY STATE ABORTED,,
48,,01-06-2016,Maggie,N,1,8,3,Y,Y,EARLY STATE ABORTED,,
48,,01-06-2016,Maggie,N,234,0,0,N,,,,
48,,01-06-2016,Maggie,N,334,1-3,0,Y,Y,LATE ABORTED SEEDS,,
48,,01-06-2016,Maggie,N,334,4-5,0,Y,Y,LATE ABORTED SEEDS,,
48,,01-06-2016,Maggie,N,81,1-6,0,Y,Y,LATE ABORTED SEEDS,,
48,,01-06-2016,Maggie,N,422,0,0,N,Y,HAVE ENVELOPE NO FRUIT,,
49,,01-06-2016,Maggie,N,375,1,10,Y,Y,MID STAGE ABORTED,,
49,,01-06-2016,Maggie,N,375,2,10,Y,Y,MID STAGE ABORTED,,
49,,01-06-2016,Maggie,N,375,3,12,Y,Y,MID STAGE ABORTED,,
49,,01-06-2016,Maggie,N,375,4,8,Y,Y,MID STAGE ABORTED,,
49,,01-06-2016,Maggie,N,375,5,16,Y,Y,MID STAGE ABORTED,,
49,,01-06-2016,Maggie,N,493,1-5,90,N,Y,FEW EARLY STAGE,,
49,,01-06-2016,Maggie,N,493,6,25,N,Y,FEW EARLY STAGE,,
49,,01-06-2016,Maggie,N,493,7,13,N,Y,FEW EARLY STAGE,,
49,,01-06-2016,Maggie,N,466,1-2,41,N,N,,,
49,,01-06-2016,Maggie,N,466,3,8,N,Y,FEW EARLY STAGE,,
49,,01-06-2016,Maggie,N,466,4,6,N,Y,FEW EARLY STAGE,,
49,,01-06-2016,Maggie,N,466,5,7,N,Y,FEW EARLY STAGE + 2 LATE ABORTED,,
49,,01-06-2016,Maggie,N,679,1-4,84,N,Y,EARLY STATE ABORTED,,
49,,01-06-2016,Maggie,N,679,5,26,N,Y,EARLY STATE ABORTED,,
49,,01-06-2016,Maggie,N,640,1-3,37,N,Y,EARLY STATE ABORTED,,
49,,01-06-2016,Maggie,N,640,4,15,N,Y,EARLY STATE ABORTED,,
49,,01-06-2016,Maggie,N,640,5,5,N,Y,EARLY STATE ABORTED,,
49,,01-06-2016,Maggie,N,739,1-3,67,N,Y,FEW EARLY STAGE,,
49,,01-06-2016,Maggie,N,739,4,15,N,Y,FEW EARLY STAGE,,
49,,01-06-2016,Maggie,N,739,5,4,N,Y,FEW EARLY STAGE,,
49,,01-06-2016,Maggie,N,344,1,20,N,N,,,
49,,01-06-2016,Maggie,N,344,2,16,N,N,,,
49,,01-06-2016,Maggie,N,344,3,17,N,N,,,
49,,01-06-2016,Maggie,N,344,4,20,N,Y,EARLY STATE ABORTED,,
49,,01-06-2016,Maggie,N,344,5,28,N,Y,EARLY STATE ABORTED,,
49,,01-06-2016,Maggie,N,347,1,13,N,Y,EARLY STATE ABORTED,,
49,,01-06-2016,Maggie,N,347,2,15,N,N,,,
49,,01-06-2016,Maggie,N,347,3,15,N,N,,,
49,,01-06-2016,Maggie,N,347,4,22,N,N,,,
49,,01-06-2016,Maggie,N,347,5,11,N,Y,EARLY STATE ABORTED,,
49,,01-06-2016,Maggie,N,446,1-3,40,N,Y,EARLY STATE ABORTED,,
49,,01-06-2016,Maggie,N,446,4,19,N,N,,,
49,,01-06-2016,Maggie,N,446,5,10,N,N,,,
49,,01-06-2016,Maggie,N,498,1,0,Y,Y,FEW LATE ABORTED,,
49,,01-06-2016,Maggie,N,498,2,0,Y,Y,FEW LATE ABORTED,,
49,,01-06-2016,Maggie,N,498,3,0,Y,Y,FEW LATE ABORTED,,
49,,01-06-2016,Maggie,N,498,4,0,Y,Y,FEW LATE ABORTED,,
49,,01-06-2016,Maggie,N,498,5,0,Y,Y,FEW LATE ABORTED,,
50,,01-06-2016,Maggie,N,345,0,0,N,,,,
50,,01-06-2016,Maggie,N,178,0,0,N,,,,
50,,01-06-2016,Maggie,N,243,0,0,N,,,,
50,,01-06-2016,Maggie,N,129,1-6,0,Y,Y,ALL LATE ABORTED,,
50,,01-06-2016,Maggie,N,18,0,0,N,,"55 FLR 50 FRUIT BUT 0 SEEDS AND NO ABORTED, WAS COUNTED AS 0 FRUIT",,
50,,01-06-2016,Maggie,N,684,1,4,N,Y,EARLY STATE ABORTED,,
50,,01-06-2016,Maggie,N,684,2,6,N,Y,EARLY STATE ABORTED,,
50,,01-06-2016,Maggie,N,684,3,10,N,Y,EARLY STATE ABORTED,,
50,,01-06-2016,Maggie,N,684,4,0,N,N,EARLY STATE ABORTED,,
50,,01-06-2016,Maggie,N,684,5,0,N,N,EARLY STATE ABORTED,,
50,,01-06-2016,Maggie,N,696,1,0,Y,Y,LATE ABORTED SEEDS,,
50,,01-06-2016,Maggie,N,696,2,0,Y,Y,LATE ABORTED SEEDS,,
50,,01-06-2016,Maggie,N,696,3,0,Y,Y,LATE ABORTED SEEDS,,
50,,01-06-2016,Maggie,N,696,4,0,Y,Y,LATE ABORTED SEEDS,,
50,,01-06-2016,Maggie,N,696,5,4,Y,Y,LATE ABORTED SEEDS,,
50,,01-06-2016,Maggie,N,372,1-4,81,Y,Y,MID STAGE ABORTED,,
50,,01-06-2016,Maggie,N,594,1,11,Y,Y,MID STAGE ABORTED,,
50,,01-06-2016,Maggie,N,594,2,12,Y,Y,MID STAGE ABORTED,,
50,,01-06-2016,Maggie,N,594,3,13,Y,Y,MID STAGE ABORTED,,
50,,01-06-2016,Maggie,N,594,4,16,Y,Y,MID STAGE ABORTED,,
50,,01-06-2016,Maggie,N,594,5,16,Y,Y,MID STAGE ABORTED,,
50,,01-06-2016,Maggie,N,594,6,6,Y,Y,MID STAGE ABORTED,,
50,,01-06-2016,Maggie,N,268,1,10,Y,N,MID STAGE ABORTED,,
50,,01-06-2016,Maggie,N,268,2,6,Y,N,MID STAGE ABORTED,,
50,,01-06-2016,Maggie,N,268,3,8,Y,N,MID STAGE ABORTED,,
50,,01-06-2016,Maggie,N,693,1,4,Y,Y,MID STAGE ABORTED,,
50,,01-06-2016,Maggie,N,693,2,4,N,N,,,
50,,01-06-2016,Maggie,N,693,3,5,N,N,,,
50,,01-06-2016,Maggie,N,693,4,5,N,N,,,
50,,01-06-2016,Maggie,N,693,5,8,N,N,,,
50,,01-06-2016,Maggie,N,693,6,4,N,N,,,
50,,01-06-2016,Maggie,N,52,1,8,N,N,,,
50,,01-06-2016,Maggie,N,52,2,14,N,N,,,
50,,01-06-2016,Maggie,N,52,3,16,N,N,,,
50,,01-06-2016,Maggie,N,52,4,10,N,N,,,
50,,01-06-2016,Maggie,N,52,5,8,N,N,,,
50,,01-06-2016,Maggie,N,52,6,15,Y,Y,FEW MID STAGE ABORTED,,
51,,01-06-2016,Maggie,N,735,1,0,N,N,"FRUIT WAS TINY, NOT FRUIT",,
51,,01-06-2016,Maggie,N,735,2,0,N,N,"FRUIT WAS TINY, NOT FRUIT",,
51,,01-06-2016,Maggie,N,735,3,0,N,N,"FRUIT WAS TINY, NOT FRUIT",,
51,,01-06-2016,Maggie,N,735,4,0,N,N,"FRUIT WAS TINY, NOT FRUIT",,
51,,01-06-2016,Michael,N,735,5,0,N,N,"FRUIT WAS TINY, NOT FRUIT",,
51,,01-06-2016,Michael,N,303,1,0,N,N,,,
51,,01-06-2016,Michael,N,303,2,0,N,N,,,
51,,01-06-2016,Michael,N,303,3,0,N,N,,,
51,,01-06-2016,Michael,N,303,4,0,N,N,,,
51,,01-06-2016,Michael,N,303,5,0,N,N,"CHANGED SEED COUNT OF 1 TO 0, MAGGIE DID NOT CONSIDER THESE FRUITS IN THE FIELD. JUST COLLECTED IN FIELD FOR RECORD KEEPING. CHECK WHAT THIS ""SEED"" LOOKS LIKE ",,
51,,01-06-2016,Michael,N,300,1,3,N,N,,,
51,,01-06-2016,Michael,N,300,2,8,N,N,,,
51,,01-06-2016,Michael,N,300,3,5,N,N,,,
51,,01-06-2016,Michael,N,300,4,12,N,N,,,
51,,01-06-2016,Michael,N,300,5,16,N,N,,,
51,,01-06-2016,Michael,N,236,1,67,N,Y,,,
51,,01-06-2016,Michael,N,236,2,32,N,Y,,,
51,,01-06-2016,Michael,N,236,3,46,N,Y,,,
51,,01-06-2016,Michael,N,236,4,52,N,Y,,,
51,,01-06-2016,Michael,N,236,5,51,N,Y,,,
51,,01-06-2016,Michael,N,60,1,1,Y,Y,EARLY + MID STAGE ABORTED,,
51,,01-06-2016,Michael,N,60,2,0,Y,N,THESE COULD ALL BE ABORTED,,
51,,01-06-2016,Michael,N,60,3,3,Y,Y,LATE ABORTED SEEDS,,
51,,01-06-2016,Michael,N,60,4,0,Y,N,LATE ABORTED SEEDS,,
51,,01-06-2016,Michael,N,60,5,2,Y,Y,LATE ABORTED SEEDS,,
51,,01-06-2016,Michael,N,67,1-27,563,N,Y,,,
51,,01-06-2016,Michael,N,455,1-23,457,N,Y,,,
51,,01-06-2016,Michael,N,500,1-2,132,N,Y,Possibly aborted,,
51,,01-06-2016,Michael,N,500,3,15,N,Y,Possibly aborted,,
51,,01-06-2016,Michael,N,500,4,30,N,Y,Possibly aborted,,
51,,01-06-2016,Michael,N,500,5,47,N,Y,Possibly aborted,,
51,,01-06-2016,Michael,N,247,1-5,89,N,N,,,
51,,01-06-2016,Michael,N,261,1,15,N,N,,,
51,,01-06-2016,Michael,N,261,2,17,N,N,,,
51,,01-06-2016,Michael,N,261,3,3,N,N,,,
51,,01-06-2016,Michael,N,261,4,12,N,N,,,
52,,01-06-2016,Michael,N,261,5,5,N,N,,,
52,,01-06-2016,Michael,N,715,1-13,0,Y,Y,possibly aborted-  440 seeds originally counted changed to late aborted,,
52,,01-06-2016,Michael,N,135,1,7,N,Y,,,
52,,01-06-2016,Michael,N,135,2,8,N,Y,,,
52,,01-06-2016,Michael,N,135,3,0,N,Y,,,
52,,01-06-2016,Michael,N,135,4,1,N,Y,,,
52,,01-06-2016,Michael,N,135,5,0,N,Y,,,
52,,01-06-2016,Michael,N,316,1,12,N,Y,,,
52,,01-06-2016,Michael,N,316,2,2,N,Y,,,
52,,01-06-2016,Michael,N,316,3,0,N,Y,,,
52,,01-06-2016,Michael,N,316,4,16,N,N,,,
52,,01-06-2016,Michael,N,316,5,0,N,Y,,,
52,,01-06-2016,Michael,N,83,1,0,N,Y,,,
52,,01-06-2016,Michael,N,83,2,0,N,Y,,,
52,,01-06-2016,Michael,N,83,3,0,N,Y,,,
52,,01-06-2016,Michael,N,83,4,0,N,Y,,,
52,,01-06-2016,Michael,N,83,5,0,N,Y,,,
52,,01-06-2016,Michael,N,384,1,0,N,Y,,,
52,,01-06-2016,Michael,N,384,2,0,N,Y,,,
52,,01-06-2016,Michael,N,384,3,0,N,Y,,,
52,,01-06-2016,Michael,N,384,4,0,N,Y,,,
52,,01-06-2016,Michael,N,384,5,0,N,Y,,,
52,,01-06-2016,Michael,N,221,1,0,N,N,,,
52,,01-06-2016,Michael,N,221,2,0,N,N,,,
52,,01-06-2016,Michael,N,221,3,0,N,N,,,
52,,01-06-2016,Michael,N,221,4,0,N,N,,,
52,,01-06-2016,Michael,N,221,5,2,N,N,,,
52,,01-06-2016,Michael,N,353,1,0,N,N,,,
52,,01-06-2016,Michael,N,353,2,1,N,N,,,
52,,01-06-2016,Michael,N,353,3,0,N,N,,,
52,,01-06-2016,Michael,N,353,4,0,N,N,,,
52,,01-06-2016,Michael,N,353,5,1,N,N,,,
52,,01-06-2016,Michael,N,385,1,0,N,N,,,
52,,01-06-2016,Michael,N,385,2,0,N,N,,,
52,,01-06-2016,Michael,N,385,3,0,N,N,,,
52,,01-06-2016,Michael,N,385,4,0,N,N,,,
53,,01-06-2016,Michael,N,385,5,0,N,N,,,
53,,01-06-2016,Michael,N,744,1,0,N,N,,,
53,,01-06-2016,Michael,N,744,2,1,N,N,,,
53,,01-06-2016,Michael,N,744,3,6,N,N,,,
53,,01-06-2016,Michael,N,744,4,3,N,N,,,
53,,01-06-2016,Michael,N,744,5,2,N,N,,,
53,,01-06-2016,Michael,N,191,1-2,0,Y,Y,ALLL ABORTED,,
53,,01-06-2016,Michael,N,191,3,1,N,N,,,
53,,01-06-2016,Michael,N,191,4,1,N,N,,,
53,,01-06-2016,Michael,N,191,5,0,Y,Y,ALLL ABORTED,,
53,,01-06-2016,Michael,N,134,1,51,N,N,,,
53,,01-06-2016,Michael,N,134,2,44,N,N,,,
53,,01-06-2016,Michael,N,134,3,51,N,N,,,
53,,01-06-2016,Michael,N,134,4,59,N,N,,,
53,,01-06-2016,Michael,N,134,5,26,N,N,,,
53,,01-06-2016,Michael,N,437,1,0,N,Y,,,
53,,01-06-2016,Michael,N,437,2,0,N,Y,,,
53,,01-06-2016,Michael,N,437,3,0,N,Y,,,
53,,01-06-2016,Michael,N,437,4,0,N,Y,,,
53,,01-06-2016,Michael,N,437,5,0,N,Y,,,
53,,01-06-2016,Michael,N,428,0,0,N,,11 FLR 0 FRT,,
53,,01-06-2016,Michael,N,586,1-4,72,N,Y,,,
53,,01-06-2016,Michael,N,586,5,23,N,Y,,,
53,,01-06-2016,Michael,N,210,1,4,N,Y,,,
53,,01-06-2016,Michael,N,210,2,3,N,Y,,,
53,,01-06-2016,Michael,N,210,3,6,N,Y,,,
53,,01-06-2016,Michael,N,210,4,7,N,Y,,,
53,,01-06-2016,Michael,N,210,5,1,N,Y,,,
53,,01-06-2016,Michael,N,233,1-2,31,N,N,,,
53,,01-06-2016,Michael,N,233,3,16,N,N,,,
53,,01-06-2016,Michael,N,233,4,9,N,N,,,
53,,01-06-2016,Michael,N,233,5,5,N,N,,,
53,,01-06-2016,Michael,N,603,1-5,63,N,N,,,
53,,01-06-2016,Michael,N,116,1,0,N,N,,,
53,,01-06-2016,Michael,N,116,2,0,N,N,,,
53,,01-06-2016,Michael,N,116,3,13,N,N,,,
54,,01-06-2016,Michael,N,544,1,2,N,N,,,
54,,01-06-2016,Michael,N,544,2,0,N,N,,,
54,,01-06-2016,Michael,N,544,3,0,N,N,,,
54,,01-06-2016,Michael,N,544,4,0,N,N,,,
54,,01-06-2016,Michael,N,544,5,2,N,N,,,
54,,01-06-2016,Michael,N,19,1,4,N,N,,,
54,,01-06-2016,Michael,N,19,2,0,N,N,,,
54,,01-06-2016,Michael,N,19,3,0,N,N,,,
54,,01-06-2016,Michael,N,399,0,0,N,,40 FLRS 0 FRUIT,,
54,,01-06-2016,Michael,N,566,1,1,N,Y,,,
54,,01-06-2016,Michael,N,566,2,1,N,Y,,,
54,,01-06-2016,Michael,N,566,3,0,N,Y,,,
54,,01-06-2016,Michael,N,566,4,2,N,Y,,,
54,,01-06-2016,Michael,N,566,5,1,N,Y,,,
54,,01-06-2016,Michael,N,589,1,31,N,N,FUNGUS ON FRUIT,,
54,,01-06-2016,Michael,N,589,2,36,N,N,FUNGUS ON FRUIT,,
54,,01-06-2016,Michael,N,589,3,39,N,N,FUNGUS ON FRUIT,,
54,,01-06-2016,Michael,N,589,4,50,N,N,FUNGUS ON FRUIT,,
54,,01-06-2016,Michael,N,589,5,30,N,N,FUNGUS ON FRUIT,,
54,,01-06-2016,Michael,N,606,1,8,N,N,,,
54,,01-06-2016,Michael,N,606,2,14,N,N,,,
54,,01-06-2016,Michael,N,606,3,14,N,N,,,
54,,01-06-2016,Michael,N,606,4,8,N,N,,,
54,,01-06-2016,Michael,N,606,5,10,N,N,,,
54,,01-06-2016,Michael,N,533,1-2,7,Y,Y,ABORTED SEEDS COULD HAVE BEEN IMMATURE,,
54,,01-06-2016,Michael,N,533,3,5,N,N,fUNGUS ON FRUIT,,
55,,02-06-2016,Maggie,N,728,1,16,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,728,2,20,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,728,3,21,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,728,4,19,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,728,5,17,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,412,1,13,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,412,2,14,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,412,3,16,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,412,4,12,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,271,1,9,Y,Y,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,271,2,6,Y,Y,MANY MEDIUM STAGE ABORTED,,
55,,02-06-2016,Maggie,N,271,3,9,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,271,4,12,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,271,5,15,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,271,6,7,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,297,1,11,Y,Y,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,297,2,5,Y,Y,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,297,3,4,Y,Y,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,297,4,7,Y,Y,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,297,5,6,Y,Y,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,403,1,23,Y,N,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,403,2,15,Y,N,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,403,3,20,Y,Y,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,403,4,15,Y,Y,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,403,5,11,Y,Y,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,534,1,15,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,534,2,14,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,534,3,14,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,534,4,15,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,534,5,15,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,534,6,13,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,577,1,26,Y,Y,FEW MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,577,2,16,Y,Y,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,577,3,19,Y,Y,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,577,4,17,Y,Y,MID STAGE ABORTED,,
55,,02-06-2016,Maggie,N,577,5,31,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,335,1,7,Y,Y,FEW MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,335,2,16,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,335,3,8,Y,Y,FEW MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,335,4,21,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,335,5,12,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,599,1,11,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,709,1,13,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,709,2,9,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,709,3,10,Y,Y,FEW MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,709,4,14,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,278,1,5,N,N,,,
56,,02-06-2016,Maggie,N,278,2,2,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,278,3,4,N,N,,,
56,,02-06-2016,Maggie,N,278,4,5,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,278,5,4,N,N,,,
56,,02-06-2016,Maggie,N,55,1,15,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,55,2,5,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,55,3,6,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,55,4,8,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,55,5,8,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,496,1,12,Y,Y,FEW EARLY STAGE,,
56,,02-06-2016,Maggie,N,496,2,9,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,496,3,7,N,Y,FEW EARLY STAGE,,
56,,02-06-2016,Maggie,N,496,4,7,N,N,,,
56,,02-06-2016,Maggie,N,496,5,8,N,Y,FEW EARLY STAGE,,
56,,02-06-2016,Maggie,N,329,1,3,N,N,,,
56,,02-06-2016,Maggie,N,329,2,4,N,N,,,
56,,02-06-2016,Maggie,N,329,3,7,N,N,,,
56,,02-06-2016,Maggie,N,567,1,11,Y,Y,MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,567,2,6,N,Y,,,
56,,02-06-2016,Maggie,N,567,3,4,N,N,,,
56,,02-06-2016,Maggie,N,567,4,4,N,N,,,
56,,02-06-2016,Maggie,N,630,1,8,Y,Y,FEW MID STAGE ABORTED,,
56,,02-06-2016,Maggie,N,630,2,4,N,Y,,,
56,,02-06-2016,Maggie,N,630,3,8,N,N,,,
56,,02-06-2016,Maggie,N,630,4,8,N,N,,,
56,,02-06-2016,Maggie,N,630,5,5,N,Y,FEW EARLY STAGE,,
56,,02-06-2016,Maggie,N,444,1,10,N,N,,,
57,,02-06-2016,Maggie,N,444,2,4,Y,Y,FEW MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,444,3,4,N,N,,,
57,,02-06-2016,Maggie,N,444,4,4,N,Y,FEW EARLY STAGE,,
57,,02-06-2016,Maggie,N,444,5,5,Y,Y,FEW MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,378,1,8,N,Y,FEW EARLY STAGE,,
57,,02-06-2016,Maggie,N,378,2,9,N,Y,FEW EARLY STAGE,,
57,,02-06-2016,Maggie,N,378,3,5,N,Y,FEW EARLY STAGE,,
57,,02-06-2016,Maggie,N,378,4,6,N,Y,FEW EARLY STAGE,,
57,,02-06-2016,Maggie,N,745,1-2,22,N,Y,FEW EARLY STAGE,,
57,,02-06-2016,Maggie,N,745,3,6,Y,Y,MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,745,4,12,Y,Y,FEW MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,745,5,5,N,Y,,,
57,,02-06-2016,Maggie,N,531,1,4,Y,Y,FEW MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,531,2,8,Y,Y,FEW MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,531,3,11,Y,N,FEW MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,531,4,4,Y,Y,MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,531,5,5,Y,Y,MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,627,1,10,Y,Y,MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,627,2,8,Y,Y,MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,627,3,8,N,N,,,
57,,02-06-2016,Maggie,N,627,4,11,N,N,,,
57,,02-06-2016,Maggie,N,627,5,8,N,N,,,
57,,02-06-2016,Maggie,N,184,1,11,Y,Y,FEW MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,184,2,11,N,N,,,
57,,02-06-2016,Maggie,N,184,3,11,Y,Y,FEW MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,184,4,9,Y,Y,MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,184,5,9,Y,Y,MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,184,6,11,Y,Y,MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,184,7,5,N,N,,,
57,,02-06-2016,Maggie,N,376,1,5,N,Y,FEW EARLY STAGE,,
57,,02-06-2016,Maggie,N,376,2,4,Y,Y,MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,376,3,5,Y,Y,MID STAGE ABORTED,,
57,,02-06-2016,Maggie,N,376,4,1,N,N,,,
57,,02-06-2016,Maggie,N,376,5,8,N,N,,,
58,,02-06-2016,Maggie,N,492,1,0,Y,Y,ALL LATE ABORTED,,
58,,02-06-2016,Maggie,N,492,2,0,Y,Y,ALL LATE ABORTED,,
58,,02-06-2016,Maggie,N,492,3,0,Y,Y,ALL LATE ABORTED,,
58,,02-06-2016,Maggie,N,492,4,8,Y,Y,FEW EARLY STAGE,,
58,,02-06-2016,Maggie,N,492,5,5,Y,Y,FEW MID STAGE ABORTED,,
58,,02-06-2016,Maggie,N,492,6,4,Y,Y,MANY LATE STAGE ABORTED,,
58,,02-06-2016,Maggie,N,492,7,6,Y,Y,MID STAGE ABORTED,,
58,,02-06-2016,Maggie,N,492,8,4,Y,Y,LATE ABORTED SEEDS,,
58,,02-06-2016,Maggie,N,492,9,3,N,N,,,
58,,02-06-2016,Maggie,N,492,10,0,N,N,,,
58,,02-06-2016,Maggie,N,492,11,8,N,N,,,
58,,02-06-2016,Maggie,N,705,1,15,N,Y,,,
58,,02-06-2016,Maggie,N,705,2,5,N,Y,,,
58,,02-06-2016,Maggie,N,705,3,14,N,N,,,
58,,02-06-2016,Maggie,N,705,4,11,N,Y,,,
58,,02-06-2016,Maggie,N,705,5,14,N,N,,,
58,,02-06-2016,Maggie,N,705,6,8,N,Y,,,
58,,02-06-2016,Maggie,N,705,7,7,N,Y,,,
58,,02-06-2016,Maggie,N,725,1,15,Y,Y,MID STAGE ABORTED,,
58,,02-06-2016,Maggie,N,725,2,13,Y,Y,FEW MID STAGE ABORTED,,
58,,02-06-2016,Maggie,N,725,3,9,N,N,,,
